"{""png_width"":92344, ""png_height"":72764, ""png_w"":450, ""png_h"":360, ""patch_w"":202.593192869, ""patch_h"":202.593192869}"
i,j,TIL,cancer,tissue
216,148,9,253,255
216,149,9,253,255
216,150,15,217,255
216,151,39,165,255
216,152,24,196,255
216,153,29,208,255
216,154,19,239,255
216,155,14,234,255
216,156,16,214,255
216,157,25,162,255
216,158,20,110,255
216,159,21,129,255
216,160,14,134,255
216,161,16,42,255
216,162,24,67,255
216,163,21,131,255
216,164,64,112,255
216,165,89,99,255
216,166,37,165,255
216,167,47,175,255
216,168,83,224,255
216,169,81,229,255
216,170,22,237,255
216,171,34,249,255
216,172,51,254,255
216,173,31,254,255
216,174,52,253,255
216,175,16,245,255
216,176,14,151,255
216,177,12,39,255
216,178,12,138,255
216,179,14,168,255
216,180,11,143,255
216,181,17,158,255
216,182,19,209,255
216,183,19,137,255
216,184,24,78,255
216,185,19,181,255
216,186,17,198,255
216,187,18,208,255
216,188,10,186,255
216,189,9,141,255
216,190,13,174,255
216,191,14,193,255
216,192,12,149,255
216,193,24,151,255
216,194,28,183,255
216,195,29,191,255
216,196,69,203,255
216,197,51,207,255
216,198,23,209,255
216,199,36,210,255
216,200,30,214,255
216,201,19,234,255
216,202,18,220,255
216,203,17,206,255
216,204,48,207,255
216,205,50,207,255
216,206,52,228,255
216,207,25,225,255
216,208,27,219,255
216,209,20,222,255
216,210,22,225,255
216,211,85,187,255
216,212,30,185,255
216,213,18,218,255
216,214,21,220,255
216,215,56,223,255
216,216,45,196,255
216,217,91,184,255
216,218,50,201,255
216,219,99,196,255
216,220,49,168,255
216,221,51,179,255
216,222,35,193,255
216,223,73,187,255
216,224,21,186,255
216,225,24,181,255
216,226,21,191,255
216,227,42,225,255
216,228,38,222,255
216,229,65,219,255
216,230,42,215,255
216,231,17,215,255
216,232,14,203,255
216,233,19,210,255
216,234,16,225,255
216,235,19,196,255
216,236,15,179,255
216,237,16,102,255
216,238,15,102,255
216,239,18,140,255
216,240,17,140,255
216,241,23,141,255
216,242,50,165,255
216,243,47,174,255
216,244,22,215,255
216,245,14,209,255
216,246,16,185,255
216,247,19,158,255
216,248,21,132,255
216,249,59,110,255
216,250,106,105,255
216,251,86,99,255
216,252,42,120,255
216,253,48,174,255
216,254,57,177,255
216,255,93,179,255
216,256,106,121,255
216,257,84,117,255
216,258,83,153,255
216,259,72,186,255
216,260,79,244,255
216,261,46,237,255
216,262,22,233,255
216,263,21,231,255
216,264,15,233,255
216,265,31,248,255
216,266,36,234,255
216,267,27,218,255
216,268,21,106,255
216,269,7,72,255
216,270,0,0,100
216,328,1,0,0
216,329,2,0,0
217,18,0,0,63
217,19,3,0,255
217,20,11,2,255
217,21,11,11,255
217,22,10,68,255
217,23,18,125,255
217,24,19,39,255
217,25,22,19,255
217,26,22,19,255
217,27,21,15,255
217,28,63,6,255
217,29,129,29,255
217,30,153,46,255
217,31,118,139,255
217,32,38,146,255
217,33,24,83,255
217,34,23,126,255
217,35,25,200,255
217,36,31,208,255
217,37,28,212,255
217,38,42,179,255
217,39,53,189,255
217,40,48,254,255
217,41,54,253,255
217,42,34,253,255
217,43,12,252,255
217,44,10,252,255
217,45,8,253,255
217,46,10,252,255
217,47,13,247,255
217,48,11,242,255
217,49,13,237,255
217,50,12,241,255
217,51,19,242,255
217,52,14,252,255
217,53,13,252,255
217,54,19,250,255
217,55,28,252,255
217,56,40,253,255
217,57,30,242,255
217,58,19,237,255
217,59,35,198,255
217,60,64,116,255
217,61,91,0,255
217,62,35,0,255
217,63,8,0,255
217,64,1,0,255
217,65,0,0,255
217,66,0,0,165
217,67,0,0,15
217,94,0,0,40
217,95,0,0,182
217,96,2,0,255
217,97,17,0,255
217,98,33,78,255
217,99,14,244,255
217,100,11,248,255
217,101,14,250,255
217,102,52,241,255
217,103,120,239,255
217,104,124,229,255
217,105,103,222,255
217,106,51,214,255
217,107,14,228,255
217,108,15,234,255
217,109,12,253,255
217,110,16,251,255
217,111,17,244,255
217,112,14,249,255
217,113,92,254,255
217,114,168,254,255
217,115,209,254,255
217,116,220,251,255
217,117,192,247,255
217,118,145,239,255
217,119,95,203,255
217,120,45,178,255
217,121,52,236,255
217,122,83,243,255
217,123,153,252,255
217,124,146,252,255
217,125,113,251,255
217,126,130,215,255
217,127,135,199,255
217,128,99,177,255
217,129,36,183,255
217,130,15,221,255
217,131,13,228,255
217,132,13,237,255
217,133,9,250,255
217,134,6,254,255
217,135,3,228,255
217,136,3,212,255
217,137,1,159,255
217,138,4,130,255
217,139,1,106,255
217,140,7,231,255
217,141,12,253,255
217,142,13,253,255
217,143,10,253,255
217,144,11,253,255
217,145,10,248,255
217,146,7,246,255
217,147,8,253,255
217,148,9,253,255
217,149,12,252,255
217,150,21,222,255
217,151,53,180,255
217,152,26,195,255
217,153,24,201,255
217,154,23,239,255
217,155,14,234,255
217,156,19,213,255
217,157,22,162,255
217,158,20,110,255
217,159,15,129,255
217,160,15,133,255
217,161,16,80,255
217,162,18,94,255
217,163,36,131,255
217,164,71,114,255
217,165,41,102,255
217,166,47,156,255
217,167,46,166,255
217,168,85,225,255
217,169,100,225,255
217,170,21,227,255
217,171,11,242,255
217,172,10,250,255
217,173,12,253,255
217,174,13,252,255
217,175,15,244,255
217,176,12,153,255
217,177,8,44,255
217,178,8,112,255
217,179,11,133,255
217,180,12,151,255
217,181,13,160,255
217,182,21,191,255
217,183,26,127,255
217,184,27,74,255
217,185,21,171,255
217,186,24,188,255
217,187,26,189,255
217,188,17,170,255
217,189,12,131,255
217,190,12,158,255
217,191,11,174,255
217,192,18,159,255
217,193,29,162,255
217,194,37,195,255
217,195,36,201,255
217,196,62,210,255
217,197,58,215,255
217,198,51,217,255
217,199,53,216,255
217,200,34,218,255
217,201,28,230,255
217,202,33,220,255
217,203,28,209,255
217,204,57,205,255
217,205,74,204,255
217,206,76,230,255
217,207,33,228,255
217,208,21,225,255
217,209,14,227,255
217,210,27,230,255
217,211,25,201,255
217,212,17,199,255
217,213,34,217,255
217,214,34,216,255
217,215,71,216,255
217,216,50,195,255
217,217,70,186,255
217,218,46,200,255
217,219,56,197,255
217,220,40,178,255
217,221,38,188,255
217,222,26,199,255
217,223,62,193,255
217,224,13,192,255
217,225,38,183,255
217,226,22,190,255
217,227,37,215,255
217,228,38,219,255
217,229,66,222,255
217,230,28,218,255
217,231,25,217,255
217,232,16,187,255
217,233,17,197,255
217,234,16,217,255
217,235,18,199,255
217,236,17,189,255
217,237,27,123,255
217,238,20,123,255
217,239,16,158,255
217,240,21,152,255
217,241,22,143,255
217,242,39,174,255
217,243,43,187,255
217,244,26,209,255
217,245,16,206,255
217,246,19,191,255
217,247,17,166,255
217,248,20,141,255
217,249,35,124,255
217,250,51,120,255
217,251,68,120,255
217,252,63,133,255
217,253,43,168,255
217,254,71,167,255
217,255,97,167,255
217,256,74,142,255
217,257,123,141,255
217,258,129,170,255
217,259,127,195,255
217,260,137,238,255
217,261,75,234,255
217,262,22,233,255
217,263,16,234,255
217,264,16,236,255
217,265,38,247,255
217,266,51,237,255
217,267,58,225,255
217,268,42,113,255
217,269,10,79,255
217,270,0,0,161
217,271,0,0,38
217,287,0,7,0
217,288,0,10,0
217,289,0,16,0
217,290,0,15,0
217,291,0,13,0
217,292,0,7,0
217,320,1,0,0
217,321,2,0,0
217,328,2,0,0
217,329,3,0,0
218,18,0,0,63
218,19,3,0,255
218,20,12,5,255
218,21,12,25,255
218,22,13,39,255
218,23,17,53,255
218,24,18,30,255
218,25,18,25,255
218,26,18,13,255
218,27,21,11,255
218,28,68,6,255
218,29,129,13,255
218,30,124,18,255
218,31,113,60,255
218,32,48,72,255
218,33,31,189,255
218,34,27,170,255
218,35,30,138,255
218,36,46,183,255
218,37,47,204,255
218,38,48,202,255
218,39,66,210,255
218,40,69,254,255
218,41,34,253,255
218,42,11,252,255
218,43,8,253,255
218,44,9,253,255
218,45,9,254,255
218,46,9,254,255
218,47,8,254,255
218,48,10,253,255
218,49,12,253,255
218,50,14,247,255
218,51,14,246,255
218,52,11,253,255
218,53,12,250,255
218,54,23,244,255
218,55,39,250,255
218,56,40,254,255
218,57,55,226,255
218,58,66,216,255
218,59,78,139,255
218,60,138,82,255
218,61,148,0,255
218,62,36,0,255
218,63,2,0,255
218,64,0,0,169
218,65,0,0,155
218,66,0,0,18
218,95,0,0,70
218,96,0,0,255
218,97,11,0,255
218,98,32,79,255
218,99,16,245,255
218,100,12,251,255
218,101,16,254,255
218,102,29,254,255
218,103,94,253,255
218,104,110,242,255
218,105,68,220,255
218,106,71,188,255
218,107,15,221,255
218,108,16,234,255
218,109,13,251,255
218,110,14,252,255
218,111,16,254,255
218,112,18,254,255
218,113,58,254,255
218,114,106,254,255
218,115,160,254,255
218,116,144,245,255
218,117,90,246,255
218,118,49,247,255
218,119,32,226,255
218,120,38,211,255
218,121,102,249,255
218,122,118,253,255
218,123,139,250,255
218,124,121,250,255
218,125,114,251,255
218,126,125,249,255
218,127,124,249,255
218,128,155,111,255
218,129,87,128,255
218,130,39,236,255
218,131,22,236,255
218,132,16,237,255
218,133,11,249,255
218,134,6,253,255
218,135,6,243,255
218,136,8,207,255
218,137,4,91,255
218,138,3,67,255
218,139,3,48,255
218,140,5,219,255
218,141,11,248,255
218,142,18,251,255
218,143,12,252,255
218,144,12,253,255
218,145,12,244,255
218,146,8,239,255
218,147,10,252,255
218,148,16,252,255
218,149,13,247,255
218,150,30,237,255
218,151,29,223,255
218,152,18,190,255
218,153,17,178,255
218,154,16,237,255
218,155,16,232,255
218,156,22,211,255
218,157,14,161,255
218,158,20,111,255
218,159,13,126,255
218,160,13,130,255
218,161,16,193,255
218,162,25,175,255
218,163,54,130,255
218,164,39,119,255
218,165,22,111,255
218,166,35,131,255
218,167,70,138,255
218,168,98,228,255
218,169,23,216,255
218,170,17,195,255
218,171,12,224,255
218,172,10,238,255
218,173,13,250,255
218,174,12,249,255
218,175,11,241,255
218,176,10,159,255
218,177,7,60,255
218,178,8,36,255
218,179,11,29,255
218,180,11,174,255
218,181,8,165,255
218,182,16,135,255
218,183,24,95,255
218,184,18,62,255
218,185,16,143,255
218,186,19,157,255
218,187,22,131,255
218,188,20,121,255
218,189,15,101,255
218,190,11,112,255
218,191,12,118,255
218,192,21,189,255
218,193,24,197,255
218,194,44,232,255
218,195,68,231,255
218,196,44,229,255
218,197,76,237,255
218,198,100,241,255
218,199,73,232,255
218,200,38,229,255
218,201,34,218,255
218,202,37,218,255
218,203,51,219,255
218,204,62,200,255
218,205,68,196,255
218,206,60,235,255
218,207,35,237,255
218,208,23,242,255
218,209,26,243,255
218,210,24,243,255
218,211,64,245,255
218,212,27,243,255
218,213,52,215,255
218,214,30,207,255
218,215,23,193,255
218,216,27,191,255
218,217,69,190,255
218,218,49,200,255
218,219,29,201,255
218,220,53,208,255
218,221,48,213,255
218,222,41,218,255
218,223,35,210,255
218,224,26,208,255
218,225,47,188,255
218,226,32,187,255
218,227,47,184,255
218,228,32,210,255
218,229,83,232,255
218,230,27,224,255
218,231,20,222,255
218,232,16,140,255
218,233,19,157,255
218,234,27,193,255
218,235,13,209,255
218,236,19,218,255
218,237,35,183,255
218,238,22,184,255
218,239,18,212,255
218,240,16,185,255
218,241,23,147,255
218,242,39,203,255
218,243,50,225,255
218,244,24,192,255
218,245,14,195,255
218,246,21,209,255
218,247,21,188,255
218,248,14,167,255
218,249,16,166,255
218,250,18,166,255
218,251,53,181,255
218,252,95,172,255
218,253,53,151,255
218,254,53,140,255
218,255,69,132,255
218,256,68,204,255
218,257,94,213,255
218,258,97,222,255
218,259,122,220,255
218,260,117,218,255
218,261,68,227,255
218,262,27,231,255
218,263,19,245,255
218,264,18,245,255
218,265,16,244,255
218,266,29,245,255
218,267,82,246,255
218,268,72,132,255
218,269,16,98,255
218,270,0,0,255
218,271,0,0,97
218,287,0,29,0
218,288,0,40,0
218,289,0,63,0
218,290,0,61,0
218,291,0,52,0
218,292,0,26,0
218,320,1,0,0
218,321,3,0,0
219,18,0,0,63
219,19,4,0,255
219,20,15,3,255
219,21,14,14,255
219,22,14,22,255
219,23,16,31,255
219,24,21,15,255
219,25,22,11,255
219,26,18,15,255
219,27,20,18,255
219,28,29,27,255
219,29,77,34,255
219,30,121,38,255
219,31,97,46,255
219,32,57,50,255
219,33,30,105,255
219,34,29,92,255
219,35,35,69,255
219,36,77,165,255
219,37,104,210,255
219,38,99,224,255
219,39,88,229,255
219,40,50,252,255
219,41,19,252,255
219,42,9,253,255
219,43,8,252,255
219,44,9,251,255
219,45,14,252,255
219,46,10,252,255
219,47,8,253,255
219,48,10,253,255
219,49,15,253,255
219,50,17,245,255
219,51,17,244,255
219,52,11,247,255
219,53,11,247,255
219,54,13,247,255
219,55,20,230,255
219,56,21,220,255
219,57,47,193,255
219,58,97,185,255
219,59,129,124,255
219,60,133,73,255
219,61,57,0,255
219,62,7,0,255
219,63,0,0,255
219,64,0,0,36
219,81,2,0,0
219,95,0,0,70
219,96,0,0,255
219,97,2,34,255
219,98,8,103,255
219,99,11,247,255
219,100,17,251,255
219,101,27,253,255
219,102,15,253,255
219,103,30,249,255
219,104,47,209,255
219,105,28,213,255
219,106,19,219,255
219,107,13,238,255
219,108,19,245,255
219,109,17,251,255
219,110,13,251,255
219,111,13,253,255
219,112,17,254,255
219,113,18,254,255
219,114,38,250,255
219,115,72,249,255
219,116,49,249,255
219,117,22,249,255
219,118,34,250,255
219,119,78,242,255
219,120,99,235,255
219,121,115,244,255
219,122,124,245,255
219,123,175,247,255
219,124,144,241,255
219,125,159,231,255
219,126,162,191,255
219,127,147,172,255
219,128,132,146,255
219,129,144,155,255
219,130,107,209,255
219,131,46,225,255
219,132,15,245,255
219,133,10,252,255
219,134,8,253,255
219,135,5,208,255
219,136,7,198,255
219,137,8,165,255
219,138,9,145,255
219,139,6,129,255
219,140,12,220,255
219,141,12,235,255
219,142,10,251,255
219,143,13,252,255
219,144,17,253,255
219,145,14,248,255
219,146,6,245,255
219,147,10,247,255
219,148,22,247,255
219,149,15,251,255
219,150,37,240,255
219,151,26,225,255
219,152,14,214,255
219,153,21,210,255
219,154,14,230,255
219,155,15,222,255
219,156,19,183,255
219,157,18,163,255
219,158,18,143,255
219,159,13,113,255
219,160,15,106,255
219,161,18,156,255
219,162,31,159,255
219,163,64,168,255
219,164,47,114,255
219,165,21,77,255
219,166,32,170,255
219,167,64,182,255
219,168,88,221,255
219,169,16,217,255
219,170,13,211,255
219,171,13,213,255
219,172,10,213,255
219,173,11,251,255
219,174,11,251,255
219,175,13,248,255
219,176,11,212,255
219,177,10,168,255
219,178,12,117,255
219,179,14,102,255
219,180,15,176,255
219,181,12,167,255
219,182,11,141,255
219,183,12,114,255
219,184,12,92,255
219,185,11,137,255
219,186,12,146,255
219,187,15,169,255
219,188,17,143,255
219,189,13,88,255
219,190,12,135,255
219,191,15,163,255
219,192,12,203,255
219,193,23,209,255
219,194,32,239,255
219,195,60,229,255
219,196,61,215,255
219,197,102,230,255
219,198,85,236,255
219,199,57,230,255
219,200,37,228,255
219,201,23,221,255
219,202,25,227,255
219,203,57,232,255
219,204,65,219,255
219,205,63,216,255
219,206,31,234,255
219,207,28,232,255
219,208,29,227,255
219,209,34,231,255
219,210,45,233,255
219,211,94,241,255
219,212,40,238,255
219,213,29,174,255
219,214,27,184,255
219,215,21,202,255
219,216,20,202,255
219,217,17,203,255
219,218,18,208,255
219,219,19,207,255
219,220,44,207,255
219,221,21,210,255
219,222,26,213,255
219,223,37,195,255
219,224,37,190,255
219,225,26,196,255
219,226,43,199,255
219,227,27,212,255
219,228,39,223,255
219,229,100,232,255
219,230,38,233,255
219,231,24,232,255
219,232,17,163,255
219,233,34,172,255
219,234,41,193,255
219,235,13,166,255
219,236,19,151,255
219,237,27,187,255
219,238,17,185,255
219,239,20,141,255
219,240,14,157,255
219,241,28,180,255
219,242,44,213,255
219,243,46,226,255
219,244,35,206,255
219,245,16,208,255
219,246,15,218,255
219,247,24,200,255
219,248,14,181,255
219,249,16,193,255
219,250,17,196,255
219,251,27,196,255
219,252,38,187,255
219,253,41,162,255
219,254,39,153,255
219,255,36,148,255
219,256,46,197,255
219,257,55,203,255
219,258,88,211,255
219,259,97,204,255
219,260,75,191,255
219,261,46,213,255
219,262,21,223,255
219,263,19,249,255
219,264,16,249,255
219,265,16,248,255
219,266,18,245,255
219,267,52,241,255
219,268,76,153,255
219,269,30,126,255
219,270,0,0,255
219,271,0,0,97
219,287,0,52,0
219,288,0,72,0
219,289,0,123,0
219,290,0,107,0
219,291,0,35,0
219,292,0,27,0
219,293,0,18,0
219,294,0,3,0
219,325,1,0,0
219,326,2,0,0
220,18,0,0,63
220,19,2,0,255
220,20,12,1,255
220,21,17,7,255
220,22,18,11,255
220,23,18,15,255
220,24,22,4,255
220,25,24,2,255
220,26,18,16,255
220,27,18,23,255
220,28,29,42,255
220,29,66,48,255
220,30,108,53,255
220,31,101,36,255
220,32,54,34,255
220,33,27,45,255
220,34,25,36,255
220,35,43,20,255
220,36,109,152,255
220,37,152,215,255
220,38,142,241,255
220,39,113,242,255
220,40,48,250,255
220,41,10,252,255
220,42,11,254,255
220,43,13,251,255
220,44,12,250,255
220,45,13,251,255
220,46,11,251,255
220,47,10,253,255
220,48,11,253,255
220,49,24,253,255
220,50,16,244,255
220,51,14,243,255
220,52,12,243,255
220,53,10,245,255
220,54,11,250,255
220,55,13,215,255
220,56,12,195,255
220,57,16,169,255
220,58,45,162,255
220,59,88,114,255
220,60,59,67,255
220,61,9,0,255
220,62,0,0,255
220,63,0,0,171
220,64,0,0,22
220,81,3,0,0
220,95,0,0,43
220,96,0,0,184
220,97,1,59,255
220,98,6,120,255
220,99,8,249,255
220,100,16,251,255
220,101,24,252,255
220,102,17,253,255
220,103,21,246,255
220,104,13,186,255
220,105,21,209,255
220,106,32,242,255
220,107,32,250,255
220,108,23,254,255
220,109,17,251,255
220,110,11,251,255
220,111,11,253,255
220,112,25,253,255
220,113,26,254,255
220,114,14,247,255
220,115,14,246,255
220,116,14,252,255
220,117,58,252,255
220,118,99,253,255
220,119,140,253,255
220,120,127,253,255
220,121,137,241,255
220,122,171,240,255
220,123,175,245,255
220,124,114,235,255
220,125,140,217,255
220,126,156,150,255
220,127,155,118,255
220,128,85,170,255
220,129,149,174,255
220,130,148,190,255
220,131,80,218,255
220,132,24,251,255
220,133,9,253,255
220,134,8,254,255
220,135,3,183,255
220,136,6,191,255
220,137,10,218,255
220,138,8,201,255
220,139,6,187,255
220,140,14,220,255
220,141,10,226,255
220,142,10,251,255
220,143,13,251,255
220,144,15,253,255
220,145,19,251,255
220,146,7,250,255
220,147,12,243,255
220,148,13,244,255
220,149,10,254,255
220,150,20,243,255
220,151,45,227,255
220,152,20,231,255
220,153,15,233,255
220,154,15,226,255
220,155,15,214,255
220,156,21,164,255
220,157,17,165,255
220,158,15,166,255
220,159,21,103,255
220,160,17,89,255
220,161,20,129,255
220,162,37,147,255
220,163,51,195,255
220,164,23,111,255
220,165,19,53,255
